review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment,analysis_timestamp
worst banking app i have ever used. Try to modify it,2,2024-03-19,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Nice looking app but a terrible user experience.,1,2024-09-03,BOA,Google Play Store,-0.2,1.0,negative,-0.5023,negative,2025-11-29 15:46:39.451948
Best mobile app in the country,5,2025-08-14,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
good App and user friendly.,4,2024-05-01,BOA,Google Play Store,0.5375,0.55,positive,0.7269,positive,2025-11-29 15:46:39.451948
It is always crushing it loged me out all the time,1,2024-04-28,BOA,Google Play Store,0.4,0.9,positive,-0.3612,negative,2025-11-29 15:46:39.451948
my fav app,5,2025-11-07,BOA,Google Play Store,0.0,0.0,neutral,0.4588,positive,2025-11-29 15:46:39.451948
best of best,5,2025-11-10,BOA,Google Play Store,1.0,0.3,positive,0.8555,positive,2025-11-29 15:46:39.451948
Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,BOA,Google Play Store,0.0,1.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Fast and reliable,5,2024-11-18,BOA,Google Play Store,0.2,0.6,positive,0.0,neutral,2025-11-29 15:46:39.451948
The onky defect is that it is too slow,3,2024-04-25,BOA,Google Play Store,-0.30000000000000004,0.39999999999999997,negative,-0.34,negative,2025-11-29 15:46:39.451948
keeps freezing at the front page.,1,2025-08-10,BOA,Google Play Store,0.0,0.0,neutral,-0.1027,negative,2025-11-29 15:46:39.451948
Sorry to say it is very poor apps I have decided to suspend the BoA account,1,2024-04-25,BOA,Google Play Store,-0.51,0.89,negative,-0.7178,negative,2025-11-29 15:46:39.451948
I have been using this app for two years.It is amazing.,5,2025-02-01,BOA,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive,2025-11-29 15:46:39.451948
It's very good but sometimes isn't work probably,5,2024-07-12,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.2724,positive,2025-11-29 15:46:39.451948
I think I remember it worked once upon time...,2,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The best bank with the worst application and ussd service.,1,2024-04-30,BOA,Google Play Store,0.0,0.65,neutral,0.0258,neutral,2025-11-29 15:46:39.451948
This App is Getting worse and worse with every update,2,2025-07-11,BOA,Google Play Store,-0.4,0.6,negative,-0.7351,negative,2025-11-29 15:46:39.451948
I don't get why this app is developed it is not functional at all !!,1,2024-05-12,BOA,Google Play Store,0.15625,0.3,positive,0.0,neutral,2025-11-29 15:46:39.451948
The previous version is better it doesn't work,1,2024-08-04,BOA,Google Play Store,0.16666666666666669,0.3333333333333333,positive,0.4404,positive,2025-11-29 15:46:39.451948
Poor application. It turned off by itself,1,2024-07-23,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Worst application relative to other Ethiopia mobile banking app,1,2024-05-06,BOA,Google Play Store,-0.375,0.4583333333333333,negative,-0.6249,negative,2025-11-29 15:46:39.451948
This app is so annoying as the previous version.,3,2024-04-30,BOA,Google Play Store,-0.48333333333333334,0.5333333333333333,negative,-0.541,negative,2025-11-29 15:46:39.451948
The app is not good need a few work,3,2024-06-11,BOA,Google Play Store,-0.275,0.35000000000000003,negative,-0.3412,negative,2025-11-29 15:46:39.451948
Corrupted and poor app,1,2024-07-24,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
easy and fast,5,2025-09-24,BOA,Google Play Store,0.31666666666666665,0.7166666666666667,positive,0.4404,positive,2025-11-29 15:46:39.451948
"Best app, somehow waiting a few minutes",5,2025-01-23,BOA,Google Play Store,0.4,0.2,positive,0.6369,positive,2025-11-29 15:46:39.451948
good but they don't update enough don't add new things,3,2025-04-04,BOA,Google Play Store,0.27878787878787875,0.5181818181818182,positive,0.2382,positive,2025-11-29 15:46:39.451948
You should include manual OTP input!,1,2024-02-13,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
very good app i ever used,5,2025-09-12,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
95% of the time it crashes,1,2024-05-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
This app is going to the worest boa app ever😡 It crushes every time login.,1,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,-0.4404,negative,2025-11-29 15:46:39.451948
Absolutely it's fantastic apps this New apps it's fast and good apps,5,2024-01-11,BOA,Google Play Store,0.35909090909090907,0.6386363636363637,positive,0.7769,positive,2025-11-29 15:46:39.451948
I am comfortable with your good service,5,2024-05-04,BOA,Google Play Store,0.55,0.7000000000000001,positive,0.7351,positive,2025-11-29 15:46:39.451948
Always error occured. The worst app ever,1,2024-06-20,BOA,Google Play Store,-1.0,1.0,negative,-0.7783,negative,2025-11-29 15:46:39.451948
it just doesn't work...so frustrating,1,2025-04-07,BOA,Google Play Store,-0.4,0.9,negative,0.3412,positive,2025-11-29 15:46:39.451948
It is not working at all.,1,2024-04-24,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Almost better compared to cbe where it is not qualified for,4,2025-03-09,BOA,Google Play Store,0.5,0.5,positive,0.3832,positive,2025-11-29 15:46:39.451948
it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"It is so bad apps ,it doesn't work",1,2024-07-06,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.6696,negative,2025-11-29 15:46:39.451948
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,Google Play Store,0.0,0.0,neutral,0.4404,positive,2025-11-29 15:46:39.451948
Developer option to be off really,1,2024-06-06,BOA,Google Play Store,0.2,0.2,positive,0.0,neutral,2025-11-29 15:46:39.451948
it's not work correctly... you must have update it,1,2025-04-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It doesn't work at all.,2,2025-01-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It demands to disable developer option.,1,2024-06-27,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Not bad but please make it lite pls,1,2024-04-23,BOA,Google Play Store,0.3499999999999999,0.6666666666666666,positive,-0.0176,neutral,2025-11-29 15:46:39.451948
Good but Very slow.,1,2024-07-08,BOA,Google Play Store,0.15499999999999994,0.56,positive,0.2382,positive,2025-11-29 15:46:39.451948
it doesnt work it crashes,1,2024-05-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
try to easy network,4,2025-10-17,BOA,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive,2025-11-29 15:46:39.451948
nothing when I need to install the Apk it say that re-up date,5,2025-07-25,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
its very bad app its very slow,1,2025-06-17,BOA,Google Play Store,-0.6499999999999999,0.6933333333333334,negative,-0.5849,negative,2025-11-29 15:46:39.451948
very nice mobile banking app my favourite,5,2025-08-16,BOA,Google Play Store,0.78,1.0,positive,0.4754,positive,2025-11-29 15:46:39.451948
One of the best in this business,5,2025-08-25,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
"I can not open and use the application,please help me!",5,2024-08-15,BOA,Google Play Store,0.0,0.5,neutral,0.4574,positive,2025-11-29 15:46:39.451948
this is worest app 24/7 loading,1,2025-06-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The Worst Mobile Banking App.,1,2025-07-31,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,BOA,Google Play Store,0.03333333333333333,0.06666666666666667,neutral,0.6124,positive,2025-11-29 15:46:39.451948
"It's nice, the stack thing needs update thou",5,2024-04-28,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
it doesn't open,1,2025-09-10,BOA,Google Play Store,0.0,0.5,neutral,0.0,neutral,2025-11-29 15:46:39.451948
it's not working,3,2025-06-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
it's nice to use.,5,2025-06-21,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
The worst App i have never seen like this before,1,2024-11-12,BOA,Google Play Store,-1.0,1.0,negative,-0.7359,negative,2025-11-29 15:46:39.451948
"What's up I can't log in, what's wrong",5,2024-10-22,BOA,Google Play Store,-0.5,0.9,negative,-0.4767,negative,2025-11-29 15:46:39.451948
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,BOA,Google Play Store,0.6,0.55,positive,0.818,positive,2025-11-29 15:46:39.451948
This app is not working!!,1,2024-05-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It's not functional at all,1,2024-05-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Great app with great services,5,2024-09-19,BOA,Google Play Store,0.8,0.75,positive,0.8481,positive,2025-11-29 15:46:39.451948
It keeps on crashing,1,2024-04-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,BOA,Google Play Store,0.5,0.5,positive,0.25,positive,2025-11-29 15:46:39.451948
Not working properly why?????????,1,2024-04-29,BOA,Google Play Store,0.0,0.1,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"Horrible, your apps are getting worse and worse",1,2024-02-16,BOA,Google Play Store,-0.6,0.7333333333333334,negative,-0.8658,negative,2025-11-29 15:46:39.451948
This application isn't working properly,1,2024-05-03,BOA,Google Play Store,0.0,0.1,neutral,0.0,neutral,2025-11-29 15:46:39.451948
I need a support the app is not working,5,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.4019,positive,2025-11-29 15:46:39.451948
It is really make my life so much easy!,5,2024-05-12,BOA,Google Play Store,0.37083333333333335,0.5166666666666667,positive,0.5378,positive,2025-11-29 15:46:39.451948
Poor mobile banking alwayes not working alwayes,1,2024-05-18,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
"Worest app, it cannot be downloaded",2,2024-06-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
This is too poorer than the previous app.,1,2024-05-03,BOA,Google Play Store,-0.16666666666666666,0.16666666666666666,negative,-0.3612,negative,2025-11-29 15:46:39.451948
Mostly not working 😑,1,2024-08-14,BOA,Google Play Store,-0.25,0.5,negative,0.0,neutral,2025-11-29 15:46:39.451948
Good but not working top up,5,2024-05-20,BOA,Google Play Store,0.6,0.55,positive,0.016,neutral,2025-11-29 15:46:39.451948
Very easy to use,5,2024-09-30,BOA,Google Play Store,0.5633333333333334,1.0,positive,0.4927,positive,2025-11-29 15:46:39.451948
it's so slow app please fix it,2,2024-04-13,BOA,Google Play Store,-0.30000000000000004,0.39999999999999997,negative,0.3744,positive,2025-11-29 15:46:39.451948
It is not working at all,1,2024-07-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worst update ever You don't deserve one star;,1,2024-05-01,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
The worest app ever made i would not recommende for no one,1,2024-09-16,BOA,Google Play Store,0.0,0.0,neutral,0.2235,positive,2025-11-29 15:46:39.451948
I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,BOA,Google Play Store,0.0,0.0,neutral,0.7964,positive,2025-11-29 15:46:39.451948
very fast also nice app i love it,5,2024-04-22,BOA,Google Play Store,0.4533333333333333,0.7933333333333333,positive,0.8055,positive,2025-11-29 15:46:39.451948
Really work very good app l like you BoA,5,2024-04-26,BOA,Google Play Store,0.5549999999999999,0.4900000000000001,positive,0.8489,positive,2025-11-29 15:46:39.451948
I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"General, when I considered from other banks, this bank is unique",4,2024-04-11,BOA,Google Play Store,0.10000000000000002,0.625,positive,0.0,neutral,2025-11-29 15:46:39.451948
Not work this app ...what is the problem,1,2024-04-20,BOA,Google Play Store,0.0,0.0,neutral,-0.4019,negative,2025-11-29 15:46:39.451948
It is not work for my device,5,2024-08-27,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
One of the poorest mobile banking system,1,2024-11-13,BOA,Google Play Store,0.0,0.0,neutral,-0.5423,negative,2025-11-29 15:46:39.451948
add receipt pdf like telebirr,5,2024-04-14,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
I have a great experience using this App,5,2024-02-19,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
"For anyone who wants to download it, just don't!!!",1,2025-03-19,BOA,Google Play Store,0.390625,0.1,positive,0.0,neutral,2025-11-29 15:46:39.451948
It's not fast to use,3,2024-03-08,BOA,Google Play Store,-0.1,0.6,neutral,0.0,neutral,2025-11-29 15:46:39.451948
I have never seen the worst mobile app like this,5,2024-04-29,BOA,Google Play Store,-1.0,1.0,negative,0.6998,positive,2025-11-29 15:46:39.451948
Thank you for wasting my time Abyssinia.,1,2024-02-26,BOA,Google Play Store,0.0,0.0,neutral,-0.0516,negative,2025-11-29 15:46:39.451948
Very good app!!,5,2024-02-14,BOA,Google Play Store,1.0,0.7800000000000001,positive,0.5827,positive,2025-11-29 15:46:39.451948
That's a fantastic app! L,2,2024-04-29,BOA,Google Play Store,0.5,0.9,positive,0.8236,positive,2025-11-29 15:46:39.451948
It is not working,1,2024-04-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worst App I have ever seen.,1,2024-04-25,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
this app is not available,1,2025-01-02,BOA,Google Play Store,-0.2,0.4,negative,0.0,neutral,2025-11-29 15:46:39.451948
Best version of boa apps,1,2024-03-02,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
This app is very wonderful,5,2024-04-24,BOA,Google Play Store,1.0,1.0,positive,0.6115,positive,2025-11-29 15:46:39.451948
The previous application is much better than this one,1,2024-07-18,BOA,Google Play Store,0.16666666666666669,0.3333333333333333,positive,0.4404,positive,2025-11-29 15:46:39.451948
I think this app is fraudulent. It is not real,1,2024-01-15,BOA,Google Play Store,-0.1,0.30000000000000004,neutral,-0.4939,negative,2025-11-29 15:46:39.451948
The worse app I have ever seen.,1,2024-03-01,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Now am confused upgrade or downgrade 🤔,1,2024-04-17,BOA,Google Play Store,-0.4,0.7,negative,-0.3182,negative,2025-11-29 15:46:39.451948
Great always great!!!,5,2024-04-30,BOA,Google Play Store,0.9,0.75,positive,0.8772,positive,2025-11-29 15:46:39.451948
"Some problem this app,",1,2024-04-20,BOA,Google Play Store,0.0,0.0,neutral,-0.4019,negative,2025-11-29 15:46:39.451948
It doesn't work anymore,1,2024-05-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Improved to be the best,5,2025-03-11,BOA,Google Play Store,1.0,0.3,positive,0.8074,positive,2025-11-29 15:46:39.451948
Fix the bug.,1,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Professional on banking app,5,2024-11-01,BOA,Google Play Store,0.1,0.1,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worst mobile banking app,1,2024-07-11,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
It's not convenient,1,2024-06-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It is better than before and i like it,5,2024-02-22,BOA,Google Play Store,0.5,0.5,positive,0.6597,positive,2025-11-29 15:46:39.451948
It needs more improvment,2,2024-11-24,BOA,Google Play Store,0.5,0.5,positive,0.0,neutral,2025-11-29 15:46:39.451948
It is Good to save time 👌👌,3,2024-05-31,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.9543,positive,2025-11-29 15:46:39.451948
It always crashes,1,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
always problematic hardly works,1,2025-03-26,BOA,Google Play Store,-0.2916666666666667,0.5416666666666666,negative,-0.4404,negative,2025-11-29 15:46:39.451948
it keeps crashing,1,2024-04-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Abyssinian mobile banking the latest one,5,2024-02-22,BOA,Google Play Store,0.5,0.9,positive,0.0,neutral,2025-11-29 15:46:39.451948
Not working on this days,1,2025-02-26,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It's useless app downgraded.,1,2024-12-29,BOA,Google Play Store,-0.5,0.2,negative,-0.4215,negative,2025-11-29 15:46:39.451948
Don't trust this bank and its service.,1,2024-08-16,BOA,Google Play Store,0.0,0.0,neutral,-0.4023,negative,2025-11-29 15:46:39.451948
best banking app in the wworld,5,2025-02-22,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
The worest mobile banking app,1,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Need many improvements,2,2024-04-30,BOA,Google Play Store,0.5,0.5,positive,0.3182,positive,2025-11-29 15:46:39.451948
Very poor proformance,1,2025-03-01,BOA,Google Play Store,-0.52,0.78,negative,-0.5256,negative,2025-11-29 15:46:39.451948
Please make it functional.,5,2024-07-03,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
This app doesn't work,1,2024-06-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Abissiniya bank one of the best for giving the future,5,2024-04-12,BOA,Google Play Store,0.5,0.2125,positive,0.765,positive,2025-11-29 15:46:39.451948
Worst app ever. Barely works,1,2024-05-02,BOA,Google Play Store,-0.475,0.55,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Easy and cool app,5,2024-05-16,BOA,Google Play Store,0.39166666666666666,0.7416666666666667,positive,0.6369,positive,2025-11-29 15:46:39.451948
please is not working,2,2025-07-27,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
It doesn't work 😔,1,2024-05-07,BOA,Google Play Store,0.0,0.0,neutral,-0.0572,negative,2025-11-29 15:46:39.451948
It doesn't work,1,2024-07-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
but not opening on android,4,2025-05-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
An excellent app.,5,2024-03-01,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
sometime it is not working wel,4,2024-04-27,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worst mobile banking app,1,2024-06-04,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Great For Financial company,5,2024-09-30,BOA,Google Play Store,0.4,0.375,positive,0.6249,positive,2025-11-29 15:46:39.451948
It doesn't work.,1,2024-09-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
best app from any mobilebanking,5,2024-05-04,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
the worst app ever to exist in a bank history,1,2025-08-15,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
It doesn't work,1,2024-02-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Very Very nice 👌 👍,5,2024-05-23,BOA,Google Play Store,0.78,1.0,positive,0.8836,positive,2025-11-29 15:46:39.451948
boa of mobile backing,5,2025-04-09,BOA,Google Play Store,0.0,0.0,neutral,0.0258,neutral,2025-11-29 15:46:39.451948
I can't use it anymore,3,2024-02-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
This app is very simpl for useing,4,2024-05-10,BOA,Google Play Store,0.2,0.3,positive,0.0,neutral,2025-11-29 15:46:39.451948
"Best finance app,",5,2024-02-05,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Is ok but stop sundenly,5,2024-07-15,BOA,Google Play Store,0.5,0.5,positive,-0.296,negative,2025-11-29 15:46:39.451948
It is not fast,3,2024-07-11,BOA,Google Play Store,-0.1,0.6,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Nice one thanks abisiniya,5,2024-05-03,BOA,Google Play Store,0.4,0.6,positive,0.6908,positive,2025-11-29 15:46:39.451948
Good banking app,4,2024-04-29,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Very old app is disgusting,1,2024-04-25,BOA,Google Play Store,-0.435,0.63,negative,-0.5267,negative,2025-11-29 15:46:39.451948
Bad app vety bad.,1,2024-11-07,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.7906,negative,2025-11-29 15:46:39.451948
Slow every time,2,2024-05-08,BOA,Google Play Store,-0.30000000000000004,0.39999999999999997,negative,0.0,neutral,2025-11-29 15:46:39.451948
I like the the bank of Abyssinia is the best first bank of Ethiopia,1,2024-06-11,BOA,Google Play Store,0.625,0.31666666666666665,positive,0.7717,positive,2025-11-29 15:46:39.451948
By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,BOA,Google Play Store,0.0,0.0,neutral,-0.296,negative,2025-11-29 15:46:39.451948
Very very bad app,1,2024-04-21,BOA,Google Play Store,-0.9099999999999998,0.8666666666666667,negative,-0.6214,negative,2025-11-29 15:46:39.451948
there is no speed,1,2025-03-19,BOA,Google Play Store,0.0,0.0,neutral,-0.296,negative,2025-11-29 15:46:39.451948
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
App is any updates why?,5,2024-05-09,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worst banking app,1,2024-07-15,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
I like it so much,5,2024-02-06,BOA,Google Play Store,0.2,0.2,positive,0.3612,positive,2025-11-29 15:46:39.451948
Worst banking app ever,1,2024-05-28,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Very very good app,5,2024-04-29,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.5379,positive,2025-11-29 15:46:39.451948
The best beautiful app,5,2024-05-01,BOA,Google Play Store,0.925,0.65,positive,0.8442,positive,2025-11-29 15:46:39.451948
It is very nice app,4,2024-01-24,BOA,Google Play Store,0.78,1.0,positive,0.4754,positive,2025-11-29 15:46:39.451948
Very helpfull app,5,2024-04-27,BOA,Google Play Store,0.2,0.3,positive,0.0,neutral,2025-11-29 15:46:39.451948
App is so bad network,1,2024-05-16,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.6696,negative,2025-11-29 15:46:39.451948
What mean disable developer option?,5,2024-05-01,BOA,Google Play Store,-0.3125,0.6875,negative,0.0,neutral,2025-11-29 15:46:39.451948
uselss app dont download,1,2024-07-26,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Please Recover thank you,5,2024-07-02,BOA,Google Play Store,0.0,0.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,BOA,Google Play Store,-1.0,1.0,negative,-0.296,negative,2025-11-29 15:46:39.451948
BOA mobile the best App,5,2024-03-20,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Please this app on my android phone,3,2024-11-20,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
i can't use this app why?,5,2025-03-07,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Poorly functioning app,3,2024-12-13,BOA,Google Play Store,-0.4,0.6,negative,0.0,neutral,2025-11-29 15:46:39.451948
Is it even working these days? Please check it.,1,2024-07-04,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,BOA,Google Play Store,-1.0,1.0,negative,-0.802,negative,2025-11-29 15:46:39.451948
exellent digital transaction of money,5,2024-11-27,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
🤔 it stucks at 79%,1,2024-01-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
App isn't working,1,2024-08-18,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Its not working.,1,2024-06-24,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The best bank!!!,5,2024-02-02,BOA,Google Play Store,1.0,0.3,positive,0.7249,positive,2025-11-29 15:46:39.451948
I dont recommand it to any one,1,2024-08-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It crash always,4,2024-04-13,BOA,Google Play Store,0.0,0.0,neutral,-0.4019,negative,2025-11-29 15:46:39.451948
I can log in from any where,5,2025-07-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The is not functional at all?,2,2025-02-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wow what amazing,5,2024-12-30,BOA,Google Play Store,0.35000000000000003,0.95,positive,0.8225,positive,2025-11-29 15:46:39.451948
Good but app lait,4,2024-02-11,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive,2025-11-29 15:46:39.451948
this app doesn't fit the bank,1,2024-02-10,BOA,Google Play Store,0.4,0.4,positive,-0.2755,negative,2025-11-29 15:46:39.451948
Verry Amazing App from all IB,5,2025-03-01,BOA,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive,2025-11-29 15:46:39.451948
