review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment
Flexible & easy service,4,2025-01-05,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.5859,positive
Very good apps. Thus help other for thier problem.,5,2024-05-17,CBE,Google Play Store,0.39249999999999996,0.5775000000000001,positive,0.4927,positive
Wow easy and fast platform,5,2024-03-29,CBE,Google Play Store,0.24444444444444446,0.8111111111111112,positive,0.7717,positive
Simplify business interesting app,5,2024-02-04,CBE,Google Play Store,0.5,0.5,positive,0.4019,positive
It is disappointing that You can not set it up yourself unless you visit a branch.,1,2023-10-02,CBE,Google Play Store,-0.6,0.7,negative,-0.4939,negative
it is more useful we are free from matter due to availability of this app,5,2024-02-09,CBE,Google Play Store,0.26875000000000004,0.41875,positive,0.7645,positive
This so good! But some time it's not work.!,3,2024-06-08,CBE,Google Play Store,1.0,0.6000000000000001,positive,0.398,positive
Very good and developed by our customers,5,2023-10-20,CBE,Google Play Store,0.505,0.54,positive,0.4927,positive
Easy and accessible easily,5,2024-11-05,CBE,Google Play Store,0.4138888888888889,0.6805555555555557,positive,0.6486,positive
Best app to my needs. keep up the good job,5,2024-02-28,CBE,Google Play Store,0.85,0.45000000000000007,positive,0.7964,positive
Very simple and friendly,5,2024-02-23,CBE,Google Play Store,0.1875,0.48214285714285715,positive,0.5367,positive
It doesn't work smoothly,1,2024-03-18,CBE,Google Play Store,0.4,0.5,positive,0.0,neutral
fast and very easy to use.,5,2024-06-05,CBE,Google Play Store,0.3816666666666667,0.8,positive,0.4927,positive
fast and short step app.,5,2024-04-18,CBE,Google Play Store,0.1,0.44999999999999996,neutral,0.0,neutral
could not see balance and account to account t not working,3,2024-07-06,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very convenient and easy to use,4,2024-09-03,CBE,Google Play Store,0.31666666666666665,0.5666666666666667,positive,0.4877,positive
"please include transfer to its own telebirr Merchant account for the trader. We cannot transfer money from our CBE account to our telebirr Merchant account, all transfer from our account considered as payment.",4,2024-04-05,CBE,Google Play Store,0.6,1.0,positive,0.3182,positive
It's time consuming up for using electronic money every were,5,2024-09-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I didn't like the topup system writings of phone number part,3,2024-06-24,CBE,Google Play Store,0.0,0.0,neutral,-0.2047,negative
It the bast app in mobile money to trasfer to receive payment use it !,5,2024-09-25,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Paving the way for simple life.,5,2024-03-07,CBE,Google Play Store,0.0,0.35714285714285715,neutral,0.0,neutral
I'm very happy using this app. Thanks to developers.,5,2025-03-12,CBE,Google Play Store,0.6,0.6,positive,0.7841,positive
"Error free, user friendly best app🙏",4,2024-09-14,CBE,Google Play Store,0.5916666666666667,0.5333333333333333,positive,0.8402,positive
When after updating the app it asked me to turn off developer mode how do i do that,4,2025-01-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
This works fine !! Nice !!! But I was wondering can I see my statement from the app?,4,2024-11-21,CBE,Google Play Store,0.8255208333333334,0.75,positive,0.5374,positive
Very fast and manageable,4,2024-02-23,CBE,Google Play Store,0.26,0.78,positive,0.0,neutral
Its good for digital marketing,5,2024-10-09,CBE,Google Play Store,0.35,0.30000000000000004,positive,0.4404,positive
Simple and well built,5,2024-08-10,CBE,Google Play Store,0.0,0.35714285714285715,neutral,0.2732,positive
"Why is this not working on Sunday, specifically now. I'm disappointed about this. This is not expected from a large organization like CBE😡😡",1,2023-12-03,CBE,Google Play Store,-0.16190476190476188,0.5261904761904762,negative,-0.1531,negative
Please download fastly the apps,5,2023-02-05,CBE,Google Play Store,0.2,0.6,positive,0.3182,positive
"Easy to use, and effective!",5,2024-03-05,CBE,Google Play Store,0.5916666666666667,0.8166666666666667,positive,0.7424,positive
Very nice applications. Very useful app.,5,2024-11-02,CBE,Google Play Store,0.585,0.5,positive,0.742,positive
Atractive and easy to use,5,2025-01-07,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive
"Amazing,fast andvaluable application for 🇪🇹 citizens",5,2024-08-21,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"Sometimes, it is very difficult to open",1,2024-11-15,CBE,Google Play Store,-0.325,0.75,negative,-0.4201,negative
Why would I go to the bank to get verification !! I was supposed to enter my pin number,1,2020-09-30,CBE,Google Play Store,0.0,0.0,neutral,0.2225,positive
it was good but it has some error by connection......,5,2024-08-02,CBE,Google Play Store,0.7,0.6000000000000001,positive,-0.3818,negative
Unexpected apps becouse this is bad unfortunately error,1,2024-10-06,CBE,Google Play Store,-0.36666666666666664,0.8888888888888888,negative,-0.8225,negative
Good content but some times sent money but on pending,4,2024-05-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive
"Simple, Easy platform",5,2024-12-30,CBE,Google Play Store,0.21666666666666667,0.5952380952380952,positive,0.4404,positive
Simple and easy to use,5,2025-01-11,CBE,Google Play Store,0.21666666666666667,0.5952380952380952,positive,0.4404,positive
"amazing app, hello everyone what i recommend you is use this app and save your time",5,2023-10-18,CBE,Google Play Store,0.6000000000000001,0.9,positive,0.8591,positive
will good updating,5,2025-10-09,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
"Exchange rate is not applicable or not functional,what is the reason ?",5,2024-08-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Amazing it's easy to use,5,2024-11-09,CBE,Google Play Store,0.5166666666666667,0.8666666666666667,positive,0.7717,positive
Some time it is not working,1,2021-01-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Easy to use and private.,5,2024-09-09,CBE,Google Play Store,0.21666666666666667,0.6041666666666667,positive,0.4404,positive
Transfer to another bank is working just it shows error,1,2021-12-05,CBE,Google Play Store,0.0,0.0,neutral,-0.4019,negative
I love 💕 it's easy and fast,5,2021-10-08,CBE,Google Play Store,0.37777777777777777,0.6777777777777777,positive,0.9081,positive
The bank workers is the wrost ever but the app is best i aporeciate the developers,5,2024-04-16,CBE,Google Play Store,1.0,0.3,positive,0.7783,positive
"it makes my life easy, and I feel like it deserves a 4-star.",4,2025-06-16,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.6597,positive
Good improvement it support Amharic font,5,2020-08-07,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.8225,positive
screenshot problem must be fixed!!,4,2025-08-02,CBE,Google Play Store,0.15625,0.2,positive,-0.508,negative
Easy to understand and use it,5,2023-01-09,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive
This app is very easy to use and I interest it,5,2022-02-26,CBE,Google Play Store,0.5633333333333334,1.0,positive,0.7346,positive
Fantastic app! I appreciate it very much,5,2025-03-27,CBE,Google Play Store,0.38,0.5800000000000001,positive,0.7644,positive
"It's not secure enough,you don't have biometric option",1,2024-10-14,CBE,Google Play Store,-0.2,0.6,negative,-0.2584,negative
The app is not opening.,5,2023-11-05,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
The app very nice but it stuck by now. What is the reason?,5,2024-10-04,CBE,Google Play Store,0.78,1.0,positive,-0.1163,negative
This is not working without Ethiopia Not downloaded,5,2024-03-08,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Can't see transaction detail on android 5.0,3,2022-07-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Best application that make community life easy,5,2024-01-26,CBE,Google Play Store,0.7166666666666667,0.5666666666666667,positive,0.7964,positive
It don't work The application is Doesn't work,4,2024-04-22,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"Is very important APP used at a time T, anywhere. Thanks",5,2022-04-13,CBE,Google Play Store,0.36,0.6,positive,0.6115,positive
I can't open it when I change phone horror!,2,2022-06-12,CBE,Google Play Store,0.0,0.5,neutral,-0.6114,negative
Very good and simple for use,3,2024-01-25,CBE,Google Play Store,0.45499999999999996,0.5685714285714286,positive,0.4927,positive
very good work cbe team well developed,5,2025-06-13,CBE,Google Play Store,0.505,0.54,positive,0.6478,positive
It's the simplest way money transaction,5,2023-08-23,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
user-friendly apps.because this app is easy.,5,2025-05-22,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive
Good but sometimes it has network glitch,3,2024-02-21,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive
Very good but latley has been some glitchs,5,2022-02-10,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.2724,positive
"Smart and easy to use, i like this app",5,2025-02-08,CBE,Google Play Store,0.3238095238095238,0.7380952380952381,positive,0.7964,positive
It is one of the disappointed Bank you don't suppose to include Ethiopian on your name you don't deserve it.,1,2025-03-10,CBE,Google Play Store,-0.75,0.75,negative,-0.4767,negative
this good app but screenshot must enable,4,2025-08-18,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive
Nice and easy to use,4,2024-02-13,CBE,Google Play Store,0.5166666666666666,0.9166666666666667,positive,0.6908,positive
"If I could go lower, I would. Don't trust it when it says transaction failed.",1,2022-05-10,CBE,Google Play Store,-0.5,0.3,negative,-0.8021,negative
It is easy and user friendly,5,2025-02-21,CBE,Google Play Store,0.4041666666666667,0.6666666666666667,positive,0.7269,positive
Very amazing app indeed. I'm enjoying it,5,2025-06-08,CBE,Google Play Store,0.6400000000000001,0.8,positive,0.8173,positive
"It's good app, you need upgrade continuously Thank you",5,2020-06-26,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.6597,positive
It is a user friendly excellent app.,5,2025-02-26,CBE,Google Play Store,0.6875,0.75,positive,0.7845,positive
Thanks for service 🙏 and helping people's,5,2023-10-16,CBE,Google Play Store,0.2,0.2,positive,0.6249,positive
really good app,5,2025-10-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4927,positive
Simple&fast app.I like it.,5,2022-06-14,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
It doesn't work on my phone it says your device is rooted you can't use it Please tell me What should i do,1,2023-09-07,CBE,Google Play Store,0.0,0.0,neutral,-0.2411,negative
Very much improved from the previous one. I really love it,4,2020-08-26,CBE,Google Play Store,0.1977777777777778,0.3422222222222222,positive,0.8347,positive
I like it this one is fast and simple to use,5,2023-01-02,CBE,Google Play Store,0.1,0.47857142857142854,neutral,0.3612,positive
Desirable to transfer money properly,5,2023-07-24,CBE,Google Play Store,0.0,0.1,neutral,0.3182,positive
Please make it active it is delaying in low connection thanks.,5,2025-01-18,CBE,Google Play Store,0.022222222222222227,0.36666666666666664,neutral,0.7003,positive
Very nice and well designed! 🙏,5,2023-12-09,CBE,Google Play Store,0.9750000000000001,1.0,positive,0.6955,positive
Simetimes not working but as a biginig nice,3,2020-07-24,CBE,Google Play Store,0.6,1.0,positive,0.5719,positive
Very simple to use,5,2020-09-18,CBE,Google Play Store,0.0,0.4642857142857143,neutral,0.0,neutral
Good and easy to use,5,2025-03-31,CBE,Google Play Store,0.5666666666666667,0.7166666666666668,positive,0.7003,positive
An able to use it since January. Thanks,1,2023-08-27,CBE,Google Play Store,0.35,0.4125,positive,0.4404,positive
No eady way to check balance after deposit or withdrawal.,2,2020-11-19,CBE,Google Play Store,0.0,0.0,neutral,-0.2732,negative
Unable to update,2,2023-08-20,CBE,Google Play Store,-0.5,0.5,negative,0.0,neutral
"Am sorry but what does developer mode do to the application ? hack it ? are you sure you are developer or are you stupid, doesnt makes sense,",1,2025-05-08,CBE,Google Play Store,-0.26666666666666666,0.9629629629629629,negative,-0.4871,negative
Nothing is working after update,1,2023-10-20,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
It says non available always disappointing,1,2024-01-16,CBE,Google Play Store,-0.09999999999999998,0.55,neutral,-0.4939,negative
It is not working properly ....!!!!,1,2024-02-07,CBE,Google Play Store,0.0,0.1,neutral,0.0,neutral
Easy beautiful design,5,2022-05-28,CBE,Google Play Store,0.6416666666666666,0.9166666666666667,positive,0.7783,positive
"This app is not working now. I installed it, but it is not opening.",5,2023-05-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"𝚙𝚎𝚘𝚙𝚕𝚎 𝚌𝚊𝚗 𝚎𝚊𝚜𝚕𝚢 𝚊𝚌𝚝𝚒𝚟𝚊𝚝𝚎 𝚝𝚑𝚎𝚒𝚛 𝚌𝚞𝚛𝚛𝚎𝚗𝚌𝚒𝚎𝚜,𝚊𝚗𝚍 𝚖𝚘𝚜𝚝 𝚘𝚏 𝚝𝚑𝚎 𝚜𝚢𝚜𝚝𝚎𝚖𝚜 𝚜𝚖𝚘𝚘𝚝𝚑𝚕𝚢 𝚒𝚗𝚝𝚎𝚛 𝚊𝚌𝚝 𝚋𝚢 𝚊𝚌𝚌𝚘𝚞𝚗𝚝𝚜 𝚝𝚑𝚊𝚝 𝚏𝚘𝚠𝚗𝚍 𝚒𝚗 𝚝𝚑𝚎 𝚍𝚎𝚟𝚒𝚌𝚎 𝚊𝚜 𝚌𝚞𝚜𝚝𝚘𝚖𝚎𝚛𝚜 𝚗𝚎𝚎𝚍𝚎𝚍.",5,2024-03-22,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
This app doesn't run on rooted devices 😥,4,2024-02-13,CBE,Google Play Store,0.0,0.0,neutral,0.3291,positive
Is not working for last update,1,2025-01-05,CBE,Google Play Store,0.0,0.06666666666666667,neutral,0.0,neutral
It is easy and fast app,4,2024-02-14,CBE,Google Play Store,0.31666666666666665,0.7166666666666667,positive,0.4404,positive
Some time network problems,5,2024-08-21,CBE,Google Play Store,0.0,0.0,neutral,-0.4019,negative
Only works about 1 out of 10 times,1,2021-05-08,CBE,Google Play Store,0.0,1.0,neutral,0.0,neutral
It's fast and secure,5,2024-07-22,CBE,Google Play Store,0.30000000000000004,0.6,positive,0.34,positive
Fast and secure banking app I've ever seen,5,2022-06-30,CBE,Google Play Store,0.30000000000000004,0.6,positive,0.34,positive
not bad apk,1,2025-08-21,CBE,Google Play Store,0.3499999999999999,0.6666666666666666,positive,0.431,positive
"It is light, excellent app.",4,2023-12-30,CBE,Google Play Store,0.7,0.85,positive,0.5719,positive
The new version get worse I can't even check my balance let alone doing other stuff.,2,2024-03-11,CBE,Google Play Store,-0.12954545454545455,0.4765151515151515,negative,-0.6249,negative
Its not working properly .it say (syn error ),2,2021-02-03,CBE,Google Play Store,0.0,0.1,neutral,-0.4019,negative
Excellent and convenient service...Kudos CBE,5,2022-12-08,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
fast and easy to use,3,2025-07-01,CBE,Google Play Store,0.31666666666666665,0.7166666666666667,positive,0.4404,positive
It is good but modify it in away that shows 15 days statement,4,2023-12-02,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive
"Its not bad, but there are plenty of errors .",2,2025-02-17,CBE,Google Play Store,0.3499999999999999,0.6666666666666666,positive,-0.2903,negative
I too like the service of this app it is the special service for all,5,2022-01-18,CBE,Google Play Store,0.35714285714285715,0.5714285714285714,positive,0.6369,positive
Very nice app i never seen such flexible,3,2024-07-02,CBE,Google Play Store,0.39,0.75,positive,0.3457,positive
It is easy and fast app,4,2022-09-22,CBE,Google Play Store,0.31666666666666665,0.7166666666666667,positive,0.4404,positive
Not working...now I'm out of Ethiopia. Sync failed...any suggestions or solution,3,2020-07-31,CBE,Google Play Store,0.0,0.0,neutral,0.3182,positive
It is easy and safe application,5,2022-03-11,CBE,Google Play Store,0.4666666666666667,0.6666666666666667,positive,0.7003,positive
Where ever you go no one is like cbe mobile banking.it's absolutely perfect,5,2025-01-28,CBE,Google Play Store,1.0,1.0,positive,0.6478,positive
Dear CBE Team Please include the international card balance details in the CBE app.,5,2024-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.5994,positive
I faced a big problem with this due to Developer mode problem How can you help me pls?,5,2025-02-21,CBE,Google Play Store,-0.0625,0.2375,neutral,-0.34,negative
Great problem solver application. Thank you.,5,2020-08-06,CBE,Google Play Store,0.8,0.75,positive,0.5994,positive
Absolute trash after an update,1,2019-03-14,CBE,Google Play Store,0.2,0.9,positive,0.0,neutral
This application is excellent useful for people especially for me,5,2023-10-15,CBE,Google Play Store,0.43333333333333335,0.6666666666666666,positive,0.765,positive
"Am happy to use this app, because it's very nice to use .",1,2023-07-20,CBE,Google Play Store,0.79,1.0,positive,0.7778,positive
Maybe the only nun crushing banking app in ET??,4,2024-02-12,CBE,Google Play Store,0.2,0.95,positive,-0.4329,negative
Good and easily application thanks,5,2024-05-01,CBE,Google Play Store,0.4444444444444444,0.5444444444444445,positive,0.802,positive
"this a wonderful app, use it and it will help u a lot.",5,2022-02-13,CBE,Google Play Store,1.0,1.0,positive,0.7506,positive
For late some times but more is good work,2,2024-01-06,CBE,Google Play Store,0.3,0.5666666666666668,positive,0.6448,positive
No account balance shown,2,2021-06-25,CBE,Google Play Store,0.0,0.0,neutral,-0.296,negative
Well done really . especially what you done recently is amazing.,5,2024-02-14,CBE,Google Play Store,0.30000000000000004,0.95,positive,0.7096,positive
very nice and convenient app,5,2025-03-24,CBE,Google Play Store,0.78,1.0,positive,0.4754,positive
Why cant i see my bank statements.or past tramsactions beyond a few.,3,2023-08-10,CBE,Google Play Store,-0.225,0.175,negative,0.0,neutral
i can't access this app without turning off the developer option mode 🤬👎,1,2025-01-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
an amazing app fast and secure,5,2024-04-13,CBE,Google Play Store,0.4000000000000001,0.7000000000000001,positive,0.7351,positive
CBE mob app works so well in Ethiopia and internationally too.,5,2020-12-30,CBE,Google Play Store,0.0,0.0,neutral,0.4101,positive
It is good application and expected to move the financial sector forward,5,2021-04-29,CBE,Google Play Store,0.19999999999999998,0.3333333333333333,positive,0.4404,positive
Better than all banks apps good work CBE,5,2021-12-04,CBE,Google Play Store,0.6,0.55,positive,0.7003,positive
the best app of all,5,2025-09-25,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
The app need update it always crash,1,2025-03-13,CBE,Google Play Store,0.0,0.0,neutral,-0.4019,negative
"Good, no bugs yet.",4,2021-04-29,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.1779,positive
So Far so Good. Needs work on showing better transaction history.,5,2021-12-25,CBE,Google Play Store,0.4333333333333333,0.7000000000000001,positive,0.7888,positive
this is very good app but what is bucket override i don't get,4,2025-07-06,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.2724,positive
The great app and banking system 🤩,5,2025-01-16,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,5,2025-05-07,CBE,Google Play Store,0.375,0.7,positive,0.6115,positive
it's really frustrating 😕 it works on it's own terms 😒,1,2024-02-15,CBE,Google Play Store,0.09999999999999998,0.95,neutral,-0.6976,negative
Very very limited service,3,2024-07-28,CBE,Google Play Store,-0.09285714285714286,0.18571428571428572,neutral,-0.3551,negative
Very good app & constant ever,5,2024-06-30,CBE,Google Play Store,0.45499999999999996,0.5566666666666668,positive,0.4927,positive
It is nice app,5,2025-11-26,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Urgent fix the app is not working,1,2024-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.2023,positive
By my self it is very nice i hope you will add another options!!,4,2022-02-13,CBE,Google Play Store,1.0,1.0,positive,0.7808,positive
Good app for making payments.,5,2021-02-02,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
this is best but add traffic fine app.,4,2021-07-17,CBE,Google Play Store,0.7083333333333334,0.4,positive,0.5859,positive
Very nice it is easy to use it I like it,5,2021-01-28,CBE,Google Play Store,0.6066666666666667,0.9166666666666667,positive,0.8173,positive
"I have never such a disgusting app in my life , i swear it doesn't even work properly",1,2024-09-05,CBE,Google Play Store,-0.3333333333333333,0.5333333333333333,negative,0.3769,positive
Very good 😊 but it have errors,3,2024-05-05,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.2814,positive
It donsnt show the new amount after there is a deposit,3,2024-09-04,CBE,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral
Why it says critical update repeatdly and when I updated asks similar question,2,2024-01-08,CBE,Google Play Store,0.0,0.6000000000000001,neutral,-0.3182,negative
Thanks for making easy access,5,2021-03-13,CBE,Google Play Store,0.31666666666666665,0.5166666666666667,positive,0.7003,positive
It is best app it remove waste of time.,1,2021-11-16,CBE,Google Play Store,0.4,0.15,positive,0.34,positive
This app is very interesting and simple to use.,5,2025-02-09,CBE,Google Play Store,0.325,0.5035714285714286,positive,0.4576,positive
Could you please add a finger print option,5,2024-02-13,CBE,Google Play Store,0.0,0.0,neutral,0.3182,positive
Daily internal account to account transfer must be amended since its internal transactions,4,2024-05-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"Good, but we expect more from you... (Please add fingerprint) like cbebirr",3,2024-02-21,CBE,Google Play Store,0.6,0.55,positive,0.8198,positive
Not working regularly,3,2022-02-18,CBE,Google Play Store,0.0,0.07692307692307693,neutral,0.0,neutral
It's very incredible application good job,5,2023-09-09,CBE,Google Play Store,0.85,0.8,positive,0.5334,positive
"It getting worst everyday, it actually doesn't work this days.",1,2023-11-14,CBE,Google Play Store,-0.39999999999999997,0.5666666666666668,negative,-0.6249,negative
frequently failed and needs authorization.,2,2019-03-26,CBE,Google Play Store,-0.5,0.3,negative,-0.5106,negative
super fast and I can do everything in one place,5,2020-08-11,CBE,Google Play Store,0.26666666666666666,0.6333333333333333,positive,0.5994,positive
I found this app helpful and interesting.,5,2023-12-19,CBE,Google Play Store,0.5,0.5,positive,0.6705,positive
Fantastic and it is upto the expectation!,5,2022-12-05,CBE,Google Play Store,0.5,0.9,positive,0.5983,positive
A useless application that doesn't work.,1,2024-08-23,CBE,Google Play Store,-0.5,0.2,negative,-0.4215,negative
It's easy and user friendly!,5,2025-01-29,CBE,Google Play Store,0.4510416666666667,0.6666666666666667,positive,0.75,positive
Please add the feature used to get reset that will be printed as document after payment done via this app rather the customers uses screen shot.,5,2022-08-26,CBE,Google Play Store,0.0,0.0,neutral,0.3182,positive
super fast app,5,2025-10-21,CBE,Google Play Store,0.26666666666666666,0.6333333333333333,positive,0.5994,positive
Sometimes it's busy the remain is good,4,2022-05-13,CBE,Google Play Store,0.39999999999999997,0.45000000000000007,positive,0.4404,positive
Great app. Its 100% nice app than previous one.,5,2021-03-16,CBE,Google Play Store,0.41111111111111104,0.638888888888889,positive,0.7845,positive
cbe the best bank app,4,2025-10-03,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Correct your order of incoming and outgoing birr,3,2025-01-27,CBE,Google Play Store,0.0,0.0,neutral,0.296,positive
Most of the time it doesn't work,2,2020-08-18,CBE,Google Play Store,0.5,0.5,positive,0.0,neutral
Difficult to update,1,2024-12-27,CBE,Google Play Store,-0.5,1.0,negative,-0.3612,negative
Very bad experience as it sticks every now and then,1,2021-03-25,CBE,Google Play Store,-0.9099999999999998,0.8666666666666667,negative,-0.5849,negative
It's the best app comper another local banks 🙏🙏Tnks cbe developers,5,2023-10-25,CBE,Google Play Store,0.5,0.15,positive,0.6369,positive
Why it asks me Update repeatedly as soon as I download it !!,1,2025-03-09,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
With this app i can not share or download transaction data after pay or transfer,3,2022-10-18,CBE,Google Play Store,0.0,0.0,neutral,-0.3156,negative
nice app and fast money transfer,5,2025-03-31,CBE,Google Play Store,0.4,0.8,positive,0.4215,positive
I love it u can do what ever you want easily,5,2020-12-21,CBE,Google Play Store,0.4666666666666667,0.7166666666666667,positive,0.7845,positive
Good service but need imrove mostly bcause some times no work,4,2024-07-16,CBE,Google Play Store,0.6,0.55,positive,-0.2144,negative
It's best and easy to use I like how it works,5,2024-04-28,CBE,Google Play Store,0.7166666666666667,0.5666666666666667,positive,0.8625,positive
Great app.but appears on screen after finish using application.,4,2021-01-21,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Clear and very easy,5,2021-12-02,CBE,Google Play Store,0.33166666666666667,0.6916666666666667,positive,0.6997,positive
This app is mot working after the recent update.,1,2019-03-07,CBE,Google Play Store,0.0,0.25,neutral,0.0,neutral
Best app I was but the message updated and it refused to work for me,5,2025-01-07,CBE,Google Play Store,1.0,0.3,positive,-0.0516,negative
"It's good,but sometimes it's not work.",5,2024-02-21,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Keep it up it .this up is very efficient .,5,2023-01-04,CBE,Google Play Store,0.2,0.3,positive,0.4754,positive
Improved performance with the new version.,5,2024-02-11,CBE,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.4767,positive
Best application for ever Thank you very much indeed for your understanding me,5,2024-12-14,CBE,Google Play Store,0.63,0.28,positive,0.7717,positive
best app keep the update for new features,4,2021-10-21,CBE,Google Play Store,0.5681818181818181,0.37727272727272726,positive,0.6369,positive
Easy to use. I love it !,5,2022-03-15,CBE,Google Play Store,0.5291666666666667,0.7166666666666667,positive,0.8122,positive
why did the screen shot stopped ?????,3,2025-03-24,CBE,Google Play Store,0.0,0.0,neutral,-0.4329,negative
Has a good service with a hope to improve. Much.,3,2021-04-04,CBE,Google Play Store,0.44999999999999996,0.4,positive,0.8271,positive
Bdry good app and functional system,5,2022-04-07,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
It's not working it only updates I can't even see my balance,2,2020-12-02,CBE,Google Play Store,0.0,1.0,neutral,0.0,neutral
"the ""developer mode"" need to be fixed, it sucks",2,2025-01-25,CBE,Google Play Store,-0.09999999999999999,0.25,neutral,-0.3612,negative
how do you disable screenshots on a banking app you are very unserious people,1,2025-03-21,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
Great Mobile Banking Apps from great bank💞💞💞💞💞💞💞💞,5,2023-06-16,CBE,Google Play Store,0.8,0.75,positive,0.993,positive
The last update was useless,1,2023-09-09,CBE,Google Play Store,-0.25,0.13333333333333333,negative,-0.4215,negative
This is the only bank that charges money for transferring from cbe to cbe acount i hope that u reconsider this idea plz,3,2023-10-15,CBE,Google Play Store,0.0,1.0,neutral,0.2732,positive
"It is very, for more experience please upgrade it",5,2024-09-23,CBE,Google Play Store,0.35,0.4,positive,0.3774,positive
very important app,4,2025-09-21,CBE,Google Play Store,0.52,1.0,positive,0.2716,positive
It says none avaliable and stopped,1,2023-10-04,CBE,Google Play Store,0.0,0.0,neutral,0.1695,positive
I cannot send to cbebirr app. through this app.,3,2025-06-05,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
the saved account totally removed ..why????????,1,2025-08-19,CBE,Google Play Store,0.0,0.75,neutral,0.5803,positive
Its not update balance immediately,4,2023-12-13,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like it. Keep it up!,4,2020-08-12,CBE,Google Play Store,0.0,0.0,neutral,0.4199,positive
It's a very nice and friendly application,5,2020-07-30,CBE,Google Play Store,0.5775,0.75,positive,0.762,positive
"It's good but, sometimes it says none Avelable",5,2024-02-22,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive
Good and simpl for use,1,2022-12-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
"No words to explain abt this app, it's amazing",5,2023-12-12,CBE,Google Play Store,0.6000000000000001,0.9,positive,0.3818,positive
Thus app is so easy and very importance to us,5,2023-08-08,CBE,Google Play Store,0.31666666666666665,0.5666666666666667,positive,0.7604,positive
"Fsntastic,convenient and fast",5,2023-11-15,CBE,Google Play Store,0.2,0.6,positive,0.0,neutral
i use this application many time it works perfectly 10Q,5,2024-09-04,CBE,Google Play Store,0.75,0.75,positive,0.8415,positive
One of the fastest app ever used.,5,2024-10-06,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
